timestamp,gx,gy,gz
1726356865.6125286,-47.36,84.53,37.29
1726357080.382215,580.26,-188.66,-524.48
1726357509.7392352,-0.61,-1.77,0.79
1726357109.021044,235.11,237.98,135.19
1726357510.949535,-0.31,2.87,-4.03
1726357455.2087328,164.86,-321.9,-144.47
1726357256.4650218,147.34,-95.58,666.93
1726356994.9832108,-1.28,-0.85,1.28
1726357507.557248,0.12,0.12,-0.79
1726356999.2866144,-0.06,-0.49,0.31
1726357264.5284858,-363.71,-731.75,191.28
1726357246.097018,181.64,-192.5,-107.42
1726357054.3196075,280.46,-330.57,-424.87
1726357158.2969058,273.38,-323.24,-416.32
1726357214.897053,365.17,-356.75,-614.44
1726357255.200702,51.03,-224.06,43.82
1726357393.9604056,102.66,355.9,-183.11
1726357268.8253248,196.66,347.29,-117.37
1726357067.2980642,-446.96,-174.62,721.44
1726357434.5949483,-55.11,63.23,-130.86
1726357121.399888,-382.63,-278.2,588.87
1726357340.8883822,151.67,-528.32,-271.42
1726357273.104849,-116.21,-727.42,-589.29
1726357377.1702693,50.29,-89.17,336.73
1726357172.959335,-13.85,-157.41,-215.88
1726357242.7463746,96.25,-226.56,-116.27
1726357151.9720128,-100.52,239.44,-517.7
1726357467.6779842,-68.3,139.22,-92.04
1726357180.668517,0.85,408.39,-103.33
1726356849.7574315,-0.06,-0.12,0.18
1726356999.0295942,-0.49,0.0,-2.87
1726357256.9515014,233.15,562.81,-422.0
1726357292.7008555,-96.19,3.97,278.99
1726357218.1551626,197.51,0.55,-135.68
1726356879.808863,-289.0,741.88,34.3
1726357464.417647,25.02,-21.24,23.01
1726357498.0969417,72.94,-110.29,87.46
1726357234.340413,323.91,-388.43,-333.68
1726357387.0788026,-201.72,-182.19,420.47
1726357278.475247,-20.75,-34.61,478.21
1726357273.3358717,272.4,-546.45,-594.36
1726357402.264397,-6.59,89.11,91.86
1726357268.330584,-153.5,218.44,263.73
1726357284.3905337,55.11,-50.29,4.46
1726357464.1744714,29.54,1.83,52.25
1726357007.2198775,-14.04,-7.63,9.89
1726357502.7309933,-2.75,-1.28,-2.44
1726356887.2280872,124.63,-409.55,739.81
1726357179.1347206,-33.51,254.27,111.51
1726357003.2473297,-0.92,-0.43,-0.98
1726357176.4067538,97.84,-116.58,-18.43
1726357062.2022192,22.16,-15.38,489.62
1726357140.1967266,309.14,-539.25,-392.94
1726357466.135646,42.3,120.67,-102.23
1726357191.010954,65.8,342.53,-428.89
1726357207.2110958,-9.03,-513.85,551.03
1726356861.1204484,-0.79,-0.55,-0.06
1726357209.5094223,648.32,178.83,-901.18
1726357013.2421598,34.67,76.48,-0.98
1726357461.967624,-78.92,179.75,93.08
1726357100.0395055,411.93,354.8,-216.55
1726357262.821113,-178.16,-94.12,839.78
1726357096.5458658,-145.75,376.65,-44.25
1726357044.87228,-114.5,-309.81,315.25
1726357109.4066274,183.29,126.83,-502.38
1726357160.007563,14.1,-7.63,-343.63
1726357223.4670892,13.61,-314.58,-329.83
1726357215.6365666,-251.22,569.82,370.12
1726357150.7175343,171.33,-284.85,-626.04
1726357506.351347,-0.43,-1.77,-0.24
1726357237.0858357,-279.11,237.12,466.61
1726356881.1060872,-606.02,533.2,194.27
1726357188.4798226,-19.9,411.93,-102.84
1726357360.2778423,-132.69,583.07,-233.28
1726357458.3778124,-80.87,-308.35,21.3
1726357085.6913843,-554.38,298.4,524.6
1726357272.1083784,90.09,765.5,-49.32
1726357247.788504,50.72,26.67,-28.08
1726357130.1785295,514.1,-513.73,-354.06
1726357192.0123217,21.79,414.86,-158.75
1726357149.724872,-51.94,22.71,-71.9
1726357404.6249604,-21.06,-264.34,-128.91
1726357023.355486,189.51,-466.43,265.44
1726357039.329098,243.41,-65.43,-814.58
1726357428.450148,-314.15,599.24,-66.96
1726357307.429026,-144.41,-240.11,11.41
1726357177.8918016,6.16,270.63,-182.07
1726357141.1881127,-753.6,-458.56,915.47
1726357075.5250776,82.4,49.62,-589.72
1726357505.1464095,-0.73,1.1,-1.53
1726357478.1702373,-16.91,-19.1,-60.42
1726357380.0859082,-180.97,232.48,343.32
1726357168.577808,123.47,-13.18,294.13
1726357312.1390853,28.63,-46.2,-169.86
1726357487.6116998,215.7,-268.55,362.06
1726357461.4727874,-101.38,76.29,163.94
1726357102.5810304,-10.93,14.65,348.82
1726357188.7229369,115.17,187.56,-471.37
1726357315.897055,-8.79,-147.77,547.67
1726357485.449829,-82.58,-376.46,265.32
1726357455.4398842,12.88,-97.35,321.17
1726356997.680262,2.01,-0.79,-1.46
1726357049.6544652,314.82,533.81,86.18
1726357327.9278576,10.74,-161.07,140.2
1726357261.7620597,125.73,-402.65,-598.39
1726357271.3275108,-140.56,405.82,676.7
1726356882.9669406,-85.21,217.1,399.72
1726356840.9746995,-0.06,-0.37,0.12
1726357412.0822084,-26.73,9.16,-21.97
1726357079.5961308,238.1,-231.45,285.71
1726357085.174873,-211.85,71.53,-218.75
1726357258.7897055,158.08,-201.9,-156.98
1726356872.6829166,301.57,28.26,-1027.83
1726357394.6835997,35.03,-618.35,328.92
1726357236.0861022,269.96,-200.32,-302.86
1726357120.0359402,283.2,265.38,-570.5
1726357481.6878448,136.84,280.64,437.07
1726357483.6690457,-335.82,-997.8,-113.46
1726357184.2099814,18.01,-139.77,169.56
1726357295.146873,-60.67,-98.39,-90.82
1726357351.570865,-162.96,563.66,66.16
1726357429.1764348,165.22,-430.3,-174.93
1726357255.9840555,156.49,183.17,258.48
1726357425.237747,118.77,309.39,-305.3
1726357381.3057573,-2.32,774.78,91.67
1726357221.463042,-373.41,112.73,313.42
1726357124.5834386,30.21,-207.58,-407.47
1726357477.5924222,11.6,46.81,-38.15
1726357504.4063747,0.06,-1.59,1.83
1726357418.4387605,-74.4,-449.58,46.88
1726357172.46985,-11.41,14.71,317.75
1726357112.5445182,-286.99,39.98,-416.87
1726357283.1307278,33.2,211.61,-28.08
1726357188.2185087,-16.36,33.63,167.6
1726357012.744558,335.94,105.35,22.28
1726357063.2305524,789.0,-253.23,-195.62
1726357055.8766642,25.63,74.95,-436.65
1726357140.9484868,-354.25,349.0,-96.68
1726356844.9830067,0.18,-0.18,-0.06
1726357478.900781,30.52,-62.26,-70.31
1726357101.1259377,-186.1,273.74,-405.82
1726357364.8900175,116.15,-675.23,-244.26
1726357080.640529,193.12,-317.08,-392.27
1726357334.6539676,217.22,-250.92,-211.43
1726357286.378977,113.04,102.36,-154.17
1726356835.3080764,-0.06,-0.37,0.12
1726357466.3863924,25.63,88.01,-67.69
1726357131.6695452,230.65,426.82,46.33
1726357264.7772076,-249.82,-382.57,-802.25
1726357225.9768367,81.54,-175.29,45.9
1726357359.2997322,164.12,20.02,-211.85
1726357289.1253405,52.67,84.23,65.0
1726357151.7233093,-31.92,-33.81,-689.45
1726357401.3006766,-89.42,-524.35,21.79
1726357421.6657395,19.35,-26.12,9.52
1726357070.615385,863.04,-400.88,-316.53
1726357204.6822855,285.4,-579.77,308.23
1726357471.1628425,-64.51,-162.05,164.12
1726357136.590065,-97.41,-86.06,-406.01
1726357304.183144,308.17,211.55,-430.97
1726357321.403649,461.79,-2.08,-469.79
1726357237.5883017,89.17,182.56,20.08
1726357457.6657708,-29.72,-116.7,-37.72
1726357354.4658687,45.29,89.05,-66.1
1726357424.2629771,-12.82,57.68,-68.36
1726357495.6315515,-147.52,-184.39,367.86
1726357320.8286097,-421.08,-405.58,-690.49
1726357061.9562404,33.51,-249.94,536.68
1726357512.872001,-3.78,2.01,-4.76
1726356995.5224292,-21.24,-10.68,6.96
1726356994.4650447,18.19,7.26,-4.94
1726357448.6758738,0.79,3.42,1.4
1726357483.4238086,142.88,399.78,53.77
1726357472.8887434,-27.28,-20.32,86.85
1726357069.1564276,-286.62,-109.56,-394.78
1726357365.3887155,201.48,-448.3,161.99
1726357416.5994244,89.36,-113.04,85.51
1726357502.985069,-2.14,4.33,-2.01
1726357444.5268283,0.61,-5.37,3.66
1726357174.4610617,0.06,2.62,-238.89
1726357491.73864,-86.24,247.86,-23.01
1726356846.1710756,-1.71,-0.49,0.06
1726357264.038257,269.35,-399.35,77.21
1726357208.2094605,43.7,-91.19,-244.57
1726357228.9383235,-102.17,-262.51,-300.9
1726357476.521067,87.65,25.33,69.46
1726357409.0795548,105.41,-87.65,30.4
1726357133.8694632,195.07,144.53,-357.06
1726357196.1011508,473.02,-177.19,75.87
1726357481.1842868,553.34,258.42,-794.98
1726357019.204414,-364.87,-56.64,19.23
1726356850.960075,3.6,-0.12,1.04
1726357449.40407,0.18,6.1,3.11
1726356883.7148411,327.09,313.6,386.11
1726357244.3005228,201.84,-409.3,-321.41
1726357205.198271,288.45,-226.5,321.84
1726357195.8607342,131.9,177.92,-513.49
1726357380.8154373,80.38,-615.91,52.73
1726357255.6774576,119.63,115.42,-105.29
1726357414.4062836,-15.93,-681.03,128.85
1726357349.112263,207.64,-656.8,208.13
1726357048.376425,177.92,-624.33,-257.75
1726357225.730283,-14.71,204.53,225.28
1726357123.389783,-266.97,-244.57,583.44
1726357220.6528697,156.25,-253.42,-141.48
1726357466.9213316,-24.05,-321.9,23.07
1726357222.4551773,-17.09,-6.84,-309.08
1726357306.422859,-96.68,207.21,-41.81
1726357117.5223444,172.24,80.57,235.78
1726357291.4620454,77.88,198.3,-197.08
1726357286.865425,-59.2,-36.13,64.88
1726357071.8648286,-761.11,364.99,333.01
1726357136.821396,-210.08,355.04,78.98
1726357433.12476,-36.25,148.01,4.52
1726357159.504867,-73.0,2.93,291.56
1726357176.6547964,101.75,55.11,-139.4
1726357368.857997,215.21,-420.9,164.0
1726357017.2810369,-49.26,33.2,7.2
1726357343.1283813,110.23,-531.86,154.05
1726357058.887153,-282.59,205.2,-314.27
1726357148.2597184,-180.54,35.71,783.51
1726357253.4615102,152.34,211.79,-719.48
1726357371.9769533,71.9,477.91,-383.54
1726357467.4308686,-51.21,103.27,-187.68
1726357375.3790112,-139.77,338.07,121.77
1726356886.9932623,42.11,-14.95,1045.96
1726357133.1263063,-453.43,-125.31,812.68
1726357044.58666,-968.81,-413.76,470.34
1726357152.4522295,-156.68,-586.79,29.6
1726357508.551541,-0.37,1.04,-1.4
1726357414.9088435,-58.96,599.3,-208.13
1726357241.3191106,95.83,-237.79,-129.21
1726357488.831576,102.72,-170.96,89.66
1726357209.756031,93.14,-167.97,-666.44
1726357513.5915928,3.72,4.82,0.92
1726357445.807819,-1.34,4.27,1.83
1726357339.900002,141.91,-93.93,-487.3
1726357399.0844605,29.48,618.84,-280.33
1726357204.1806097,368.23,739.56,385.62
1726357005.6438663,-2.26,-1.22,1.46
1726357328.7271652,-111.88,54.69,430.05
1726357004.3263314,-0.43,-0.73,0.55
1726357509.2650778,-0.85,-1.22,-1.22
1726357198.6457024,156.8,-68.91,651.25
1726357166.3634698,33.57,22.22,236.15
1726357416.353672,13.12,567.2,-335.82
1726357379.6033664,832.52,753.72,19.9
1726357331.4106126,77.39,331.67,48.46
1726357315.403151,572.88,937.99,600.83
1726357086.698276,294.68,-122.92,-629.58
1726357054.585215,-164.92,-162.17,-289.49
1726356862.3150394,-2.69,-0.79,-0.37
1726357068.9135797,110.41,-294.68,-482.06
1726357253.2210865,50.78,433.65,-309.02
1726357408.0657492,43.46,51.76,288.51
1726356875.6334555,-559.39,672.06,-375.12
1726357504.6591682,0.18,-0.24,-0.79
1726357098.2673106,100.89,-35.16,-248.9
1726357259.0486271,-60.36,41.38,-132.51
1726357110.4846244,-310.67,233.83,-20.02
1726357403.0377305,-15.01,-67.87,53.83
1726357214.6598942,-0.85,-301.94,-539.12
1726357135.6272929,102.84,87.22,207.28
1726357325.3866444,290.1,-271.3,-522.22
1726357507.089038,0.31,-1.1,1.71
1726357279.702875,46.94,-97.41,211.73
1726357118.0048926,335.14,12.94,-680.3
1726357514.8060038,55.36,-55.42,-21.79
1726357004.0609157,-1.28,-1.1,0.85
1726357243.0159354,-36.8,-43.09,-55.48
1726357296.1577585,-52.12,126.89,-288.09
1726357450.160946,20.26,66.47,-0.85
1726357070.8804376,291.99,-702.82,-444.27
1726357426.9794333,-152.53,-54.99,114.56
1726357506.1241288,-0.31,2.81,0.18
1726357238.0808318,348.57,-466.43,-219.36
1726357012.468734,-90.39,-27.53,50.29
1726357146.1576328,168.33,-525.27,-593.57
1726357186.4465296,151.73,-214.66,252.2
1726357061.4584997,-532.96,261.11,-24.17
1726357352.5306437,71.47,-370.54,108.95
1726357290.1400042,27.53,47.36,300.35
1726357043.593768,233.58,-403.93,-663.64
1726357277.498835,87.89,-19.04,-179.99
1726357316.3693037,257.32,-8.12,279.91
1726357485.6770463,-143.74,657.47,-155.64
1726357198.3477616,470.15,-171.08,-372.56
1726357250.9789095,-2.99,6.41,19.41
1726357332.674387,66.77,29.85,-292.36
1726357314.6438832,84.66,-287.17,639.22
1726357276.2707956,-20.14,275.27,-415.28
1726357265.8490248,-171.02,365.91,81.05
1726357244.8059683,-171.33,552.43,426.33
1726357289.3700452,-87.59,-65.49,225.59
1726356885.959633,392.82,-410.22,728.03
1726356839.7776425,-0.18,-0.37,0.12
1726357361.4987648,-135.56,-435.67,-95.95
1726357081.641099,-41.26,-318.54,465.7
1726357015.9182477,0.0,-0.43,-3.72
1726357254.695132,1340.21,1009.95,-252.81
1726357507.8017516,-0.79,0.37,-0.79
1726357096.3006213,-122.86,572.81,3.85
1726357076.286567,-47.67,-124.94,-452.21
1726357328.1761887,-124.02,-225.71,39.43
1726357122.1399307,195.74,63.17,-552.31
1726357096.0455186,-165.16,159.61,-253.6
1726357097.2956283,190.43,-40.59,93.26
1726357439.058323,0.24,-1.89,-2.2
1726357060.4127722,490.42,-24.96,-549.87
1726357426.7410889,-237.18,247.68,-128.85
1726357240.8338532,-2.08,182.37,88.75
1726357040.3137815,-616.46,-81.54,745.61
1726357468.1663496,23.25,-130.13,-27.28
1726357060.8933709,19.96,-394.78,-607.18
1726357458.1400745,-80.81,208.62,-4.21
1726357372.929893,-134.58,-296.81,708.56
1726357380.3322732,132.75,-212.34,33.33
1726357315.6546204,778.44,776.79,-400.27
1726357022.5935285,174.56,72.57,-90.94
1726357347.8616269,29.17,-206.67,-54.2
1726357114.76855,-459.41,580.32,274.6
1726357452.3776822,-288.82,805.85,-5.92
1726357290.3909588,-143.55,-182.8,20.45
1726357059.6461349,-29.24,-227.36,430.42
1726356861.5802531,-1.77,-0.73,-0.37
1726357094.584328,-123.84,-492.74,393.8
1726357027.7510293,-100.83,-504.58,633.61
1726357413.579472,-226.56,952.15,-49.32
1726357090.367638,156.25,-327.27,-126.16
1726356887.580877,146.48,-298.34,660.95
1726357409.8834512,39.43,-324.65,415.34
1726357193.267135,50.23,366.64,-324.46
1726357054.0533044,495.97,-17.64,-517.76
1726357327.4080582,135.68,250.24,-335.63
1726357365.1491146,337.04,-603.58,104.0
1726357346.8726945,-84.35,304.99,-49.44
1726357352.0499415,136.66,-244.93,22.22
1726357163.884896,28.63,254.88,-27.4
1726357045.6229556,311.34,295.04,-348.82
1726357241.802234,-55.42,210.51,35.95
